PERIODO,ESTU_CONSECUTIVO,ESTU_TIPODOCUMENTO,ESTU_PAIS_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_MCPIO,ESTU_MCPIO_RESIDE,ESTU_CODDANE_COLE_TERMINO,ESTU_COD_COLE_MCPIO_TERMINO,ESTU_COD_DEPTO_PRESENTACION,INST_COD_INSTITUCION,INST_NOMBRE_INSTITUCION,INST_CARACTER_ACADEMICO,ESTU_NUCLEO_PREGRADO,ESTU_INST_DEPARTAMENTO,ESTU_INST_CODMUNICIPIO,ESTU_INST_MUNICIPIO,ESTU_PRGM_ACADEMICO,ESTU_PRGM_DEPARTAMENTO,ESTU_PRGM_CODMUNICIPIO,ESTU_PRGM_MUNICIPIO,ESTU_NIVEL_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_VALORMATRICULAUNIVERSIDAD,ESTU_DEPTO_PRESENTACION,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_HORASSEMANATRABAJA,ESTU_SNIES_PRGMACADEMICO,ESTU_PRIVADO_LIBERTAD,ESTU_NACIONALIDAD,ESTU_ESTUDIANTE,ESTU_GENERO,ESTU_COLE_TERMINO,ESTU_PAGOMATRICULAPADRES,ESTU_ESTADOINVESTIGACION,ESTU_FECHANACIMIENTO,ESTU_PAGOMATRICULAPROPIO,ESTU_TIPODOCUMENTOSB11,FAMI_EDUCACIONPADRE,FAMI_TIENEAUTOMOVIL,FAMI_TIENELAVADORA,FAMI_ESTRATOVIVIENDA,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_EDUCACIONMADRE,INST_ORIGEN,MOD_RAZONA_CUANTITAT_PUNT,MOD_COMUNI_ESCRITA_PUNT,MOD_COMUNI_ESCRITA_DESEM,MOD_INGLES_DESEM,MOD_LECTURA_CRITICA_PUNT,MOD_INGLES_PUNT,MOD_COMPETEN_CIUDADA_PUNT
20183,EK201830198058,CC,COLOMBIA,05,ANTIOQUIA,05318,GUARNE,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,,No,PUBLICAR,22/07/1977,Si,TI,Primaria incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,152,140,2,A1,159,132,163
20195,EK201950357151,CC,COLOMBIA,,,,,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,,ANTIOQUIA,05615,RIONEGRO,,,,3729,N,COLOMBIA,ESTUDIANTE,M,,,PUBLICAR,06/01/1994,,,,,,,,,,OFICIAL DEPARTAMENTAL,102,0,,A2,120,150,76
20195,EK201950348759,CC,COLOMBIA,05,ANTIOQUIA,05088,BELLO,305088000639,05088,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,No,No,Menos de 10 horas,2937,N,COLOMBIA,ESTUDIANTE,F,4152,Si,PUBLICAR,13/04/1998,No,TI,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,175,199,4,-A1,188,98,183
20195,EK201950330258,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305001005435,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Menos de 10 horas,55167,N,COLOMBIA,ESTUDIANTE,M,21978,Si,PUBLICAR,04/06/1983,No,TI,Ninguno,Si,Si,Estrato 3,Si,Si,Postgrado,OFICIAL DEPARTAMENTAL,112,135,2,A2,139,147,147
20195,EK201950203794,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 1 millón y menos de 2.5 millones,ANTIOQUIA,05001,MEDELLÍN,Si,Si,Menos de 10 horas,55167,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,07/12/1998,No,TI,No sabe,No,No,Estrato 3,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,170,161,3,A2,183,150,194
20195,EK201950320108,CC,COLOMBIA,05,ANTIOQUIA,05440,MARINILLA,105148000243,05148,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,Si,No,Entre 11 y 20 horas,2540,N,COLOMBIA,ESTUDIANTE,F,2638,No,PUBLICAR,23/02/1993,No,TI,Primaria incompleta,No,No,Estrato 2,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,139,155,3,A1,147,135,124
20195,EK201950290672,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,Si,No,Entre 11 y 20 horas,3801,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,20/01/1996,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,168,151,3,A1,171,123,140
20195,EK201950237285,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,105001001490,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,No,No,Más de 30 horas,3729,N,COLOMBIA,ESTUDIANTE,M,1289,No,PUBLICAR,21/08/1996,Si,TI,No sabe,No,Si,Estrato 3,Si,Si,No sabe,OFICIAL DEPARTAMENTAL,156,136,2,B1,167,199,172
20195,EK201950202778,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001001562,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,Si,No,Menos de 10 horas,3729,N,COLOMBIA,ESTUDIANTE,F,114196,Si,PUBLICAR,14/04/1991,No,TI,Primaria completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,141,138,2,A1,134,139,102
20203,EK202030174465,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,No pagó matrícula,BOGOTÁ,11001,BOGOTÁ D.C.,Si,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,F,,No,PUBLICAR,21/03/1984,Si,CC,Ninguno,Si,Si,Estrato 2,Si,Si,Ninguno,OFICIAL DEPARTAMENTAL,101,120,2,-A1,123,104,135
20203,EK202030188096,CC,COLOMBIA,05,ANTIOQUIA,05607,RETIRO,305607000480,05607,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 21 y 30 horas,3689,N,COLOMBIA,ESTUDIANTE,F,COLEGIO FRONTERAS,Si,PUBLICAR,10/12/1998,No,TI,Primaria completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,151,119,2,A1,171,141,174
20212,EK202120270719,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001013340,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Menos de 500 mil,BOGOTÁ,11001,BOGOTÁ D.C.,No,Si,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,M,INST EDUC INEM JOSE FELIX DE RESTREPO,No,PUBLICAR,06/12/1987,No,TI,Primaria incompleta,,,Estrato 1,,Si,Primaria completa,OFICIAL DEPARTAMENTAL,168,0,,A2,123,133,119
20183,EK201830026767,CC,COLOMBIA,05,ANTIOQUIA,05615,RIONEGRO,105615000627,05615,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,No,No,Más de 30 horas,3689,N,COLOMBIA,ESTUDIANTE,M,INSTITUTO TECNICO INDUSTRIAL SANTIAGO DE ARMA,No,PUBLICAR,11/06/1987,Si,CC,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,150,160,3,A1,142,123,95
20183,EK201830174007,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001013340,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,M,INST EDUC INEM JOSE FELIX DE RESTREPO,No,PUBLICAR,18/04/1994,Si,TI,Secundaria (Bachillerato) completa,No,No,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,114,106,1,A2,90,151,69
20183,EK201830209578,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001000566,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,Si,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,INSTITUCION EDUCATIVA CARACAS,No,PUBLICAR,02/03/1986,Si,TI,Primaria completa,Si,Si,Estrato 3,Si,Si,Primaria completa,OFICIAL DEPARTAMENTAL,131,164,3,-A1,123,111,103
20183,EK201830055751,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,Si,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,,No,PUBLICAR,19/11/1997,Si,TI,Educación profesional completa,No,No,Estrato 2,Si,No,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,161,173,3,A1,164,136,153
20183,EK201830052127,CC,COLOMBIA,05,ANTIOQUIA,05212,COPACABANA,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,Si,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,,No,PUBLICAR,19/09/1989,Si,TI,Primaria incompleta,No,Si,Estrato 3,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,188,173,3,A2,169,154,166
20183,EK201830044831,CC,COLOMBIA,05,ANTIOQUIA,05266,ENVIGADO,105266000941,05266,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,0,3689,N,COLOMBIA,ESTUDIANTE,M,I.E. JOSE MANUEL RESTREPO VELEZ - SEDE PRINCIPAL,Si,PUBLICAR,15/08/1992,No,TI,Secundaria (Bachillerato) completa,Si,Si,Estrato 4,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,170,138,2,A1,74,139,127
20195,EK201950235030,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,105360001357,05360,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,Si,No,Menos de 10 horas,3689,N,COLOMBIA,ESTUDIANTE,F,9655,Si,PUBLICAR,27/10/1994,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,181,113,1,A1,151,141,128
20195,EK201950253027,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,,No,PUBLICAR,20/12/1996,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Primaria completa,OFICIAL DEPARTAMENTAL,182,143,2,A2,133,149,165
20195,EK201950271219,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001000396,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,3348,N,COLOMBIA,ESTUDIANTE,M,26494,No,PUBLICAR,25/03/1995,Si,CC,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,129,144,2,A1,119,144,108
20195,EK201950253342,CC,COLOMBIA,05,ANTIOQUIA,05266,ENVIGADO,105266000363,05266,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05631,SABANETA,Si,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,4316,No,PUBLICAR,02/06/1996,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,177,141,2,A2,179,156,170
20195,EK201950252242,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 21 y 30 horas,3729,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,10/01/1995,No,CC,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,100,148,2,A2,110,159,95
20195,EK201950302987,CC,COLOMBIA,05,ANTIOQUIA,05615,RIONEGRO,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,No,No,Más de 30 horas,3689,N,COLOMBIA,ESTUDIANTE,M,,No,PUBLICAR,04/05/1992,Si,CC,Primaria completa,No,Si,Estrato 2,Si,Si,Primaria completa,OFICIAL DEPARTAMENTAL,132,143,2,A1,105,129,95
20212,EK202120089525,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,Si,Más de 30 horas,55167,N,COLOMBIA,ESTUDIANTE,F,,No,PUBLICAR,27/10/1996,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,146,134,2,A2,164,154,178
20183,EK201830217149,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001003441,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN INSTRUMENTACION Y CONTROL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,Si,No,Más de 30 horas,2541,N,COLOMBIA,ESTUDIANTE,M,INST TEC IND PASCUAL BRAVO,No,PUBLICAR,27/05/1996,Si,TI,No sabe,No,Si,Estrato 1,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,222,138,2,A2,148,160,152
20183,EK201830220393,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105360001098,05360,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,No,No,Entre 21 y 30 horas,3729,N,COLOMBIA,ESTUDIANTE,M,INSTITUCION EDUCATIVA SIMON BOLIVAR,Si,PUBLICAR,15/05/1993,No,TI,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,181,116,2,A1,198,138,169
20183,EK201830192891,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001011886,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,3801,N,COLOMBIA,ESTUDIANTE,M,INSTITUCION EDUCATIVA AMERICA,No,PUBLICAR,23/10/1995,Si,CC,Primaria incompleta,No,No,Estrato 2,Si,No,Primaria incompleta,OFICIAL DEPARTAMENTAL,163,111,1,A2,136,146,114
20183,EK201830141092,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,305380019430,05380,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,COLEGIO LUIS AMIGO,No,PUBLICAR,14/08/1991,Si,TI,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,180,163,3,A1,159,144,161
20183,EK201830129154,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,308001078071,08001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Menos de 10 horas,3347,N,COLOMBIA,ESTUDIANTE,F,COL EXTERNADO DE COLOMBIA,Si,PUBLICAR,15/03/1994,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,159,149,2,B1,167,183,150
20183,EK201830222649,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305001004528,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,Si,No,Entre 11 y 20 horas,3729,N,COLOMBIA,ESTUDIANTE,M,COL MARIA REINA DEL CARMELO,Si,PUBLICAR,28/01/1997,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,170,143,2,A2,123,156,96
